wavelength1	intensity1	wavelength2	intensity2
348.1629944	0.0016645188440000003	348.2962952	-0.001368492839999999
348.2718811	-0.0003697671929999997	348.4056091	-0.001960269171000001
348.3807678	0.0004100105729999996	348.5149231	-0.00055464078467
348.4896545	-0.0021890925709999996	348.6242676	-0.0002085326699999999
348.5985413	-8.575338899999979e-05	348.7336121	0.0008976492100000004
348.7074585	0.00036255270200000016	348.842926	-0.0019761621999999993
348.8163757	0.0005375576434	348.9522705	-0.001267519313
348.925293	0.0013627270240000001	349.0616455	-0.001069793827
349.0342102	-0.0023895967799999994	349.17099	-0.001002553859999998
349.1431274	0.0007387781560000001	349.280365	-0.0003462051900000006
349.2520752	-0.00224739075531	349.3897095	-0.0011013210760000003
349.3610229	-0.00034394860299999993	349.4990845	0.0008985386229999996
349.4699707	0.00017431750900000036	349.60849	-0.0001452304420000005
349.5789185	-0.0012387288799999997	349.717865	-0.001405263319999999
349.6878967	-0.00044184771899999993	349.8272705	0.0004109628480000009
349.7968445	0.0012111873360000002	349.936676	-0.0008566621700000013
349.9058228	0.0015077088000000002	350.0460815	0.00023319945000000245
350.014801	-0.0004069167189999995	350.1554871	-0.0010759513899999996
350.1237793	-0.0017557453830000002	350.2648926	0.000691763533
350.2327881	0.0014630528170000005	350.3743286	0.00019380915899999945
350.3417664	0.0004795046990000002	350.4837646	-0.0032196603699999986
350.4507751	6.1523169999997546e-06	350.5932007	-0.0005862154070000007
350.5597839	-0.0010622047412	350.7026367	-0.00027729174999999986
350.6688232	-0.000910162576	350.8121033	-0.0004056768960000001
350.777832	0.0017382660879999992	350.9215393	-0.001100573689
350.8868713	-0.0006901463489999999	351.0310059	-0.0007362468170000001
350.9959106	-0.0013232929629999994	351.1404724	0.0007448301180000001
351.10495	-0.0012349542230000003	351.249939	-0.0006362106699999981
351.2139893	0.00017839902999999997	351.359436	-0.0009385504529999999
351.3230286	2.2716819999999208e-05	351.4689026	-0.0018697688359999992
351.4320984	0.00099023962321	351.5783997	-0.0005546170869
351.5411682	0.0004248713376	351.6878967	-0.0015240283679999996
351.650238	0.0007973467000000007	351.7974243	-0.0014466345299999992
351.7593079	-0.0006314434580000001	351.9069214	3.821495899999916e-05
351.8684082	-0.0010228978940000002	352.016449	-0.0006677252240000001
351.9775085	0.001386388321	352.1259766	0.0003782615529999999
352.0866089	-0.002137057716	352.2355042	-0.0008416576290000005
352.1957092	-0.0010272739460000001	352.3450317	-0.0029683476299999997
352.3048096	0.00036321487299999927	352.4545593	-0.003437989158
352.4139099	0.0013108392015000001	352.5641174	0.001042283839
352.5230408	0.002264707815	352.6736755	-0.0004982885439999999
352.6321716	-0.0018568066879999998	352.7832336	0.00050174817
352.7413025	-0.0006863833408	352.8927917	-0.00070136310382
352.8504333	0.000836457126	353.0023804	-0.0010661052080000004
352.9595947	-0.0010280087590000004	353.1119385	-0.0021136691791999998
353.0687561	-0.0002786219099999987	353.2215271	-0.00019684992999999956
353.1779175	0.00112131686156	353.3311157	-0.00048124404559999993
353.2870789	-0.0008919679674	353.4407349	-0.0007889578120000001
353.3962402	-0.0014639915889999994	353.5503235	0.0004836227700000008
353.5054321	0.00046263364127999997	353.6599426	0.0009618643600000018
353.6145935	-6.728898699999951e-05	353.7695618	-0.0007411688560000004
353.7237854	-0.001028597355	353.8791809	0.00188532640436
353.8329773	0.0002889772870000003	353.9888	0.0004038219340000001
353.9421997	0.00019156839999999974	354.0984192	-0.002274814527
354.0513916	0.0013071377759999998	354.2080688	3.590155400000003e-05
354.160614	0.0005950346531	354.3177185	-0.0022773767130000004
354.2698364	-0.0023466129790000005	354.4273682	-0.0017028348600000003
354.3790588	0.0024115536400000012	354.5370178	-0.0008198209099999996
354.4882812	-0.00011974049299999989	354.646698	-0.0003184024250000002
354.5975342	0.00025301659399999937	354.7563477	-0.0026783547359999996
354.7067871	0.0019266000019999988	354.8660278	-0.0007494371399999998
354.81604	0.0007367925700000003	354.975708	-0.0008174013300000019
354.925293	-0.00206103042	355.0854187	-0.002024105634
355.0345459	0.0006516902936000001	355.1950989	-0.0017466735735
355.1438293	-0.000746923965000001	355.3048096	-0.0013725738899999992
355.2530823	0.00047913706000000033	355.4145203	-0.0016847820899999998
355.3623657	0.0010089369024999999	355.524231	-0.0005692653359999997
355.4716797	0.00021662702800000037	355.6339417	-0.001834244467
355.5809631	-0.00044439732999999957	355.7436523	1.9865109999999547e-05
355.6902466	0.0007559927200000011	355.8533936	0.0016372622900000001
355.7995605	-0.00119497336	355.9631348	0.0003601496570000001
355.9088745	0.0014416468329	356.072876	-0.0005730848934
356.0181885	-0.0011610966179999996	356.1826172	-0.0027556414716
356.127533	0.0002890140749999999	356.2923889	-0.000660738908
356.2368469	0.000539825298	356.4021301	0.0003454417450000002
356.3461914	-0.00010627694400000033	356.5119019	0.000637178513
356.4555359	0.0010571479800000009	356.6216736	-0.0007717711850000007
356.5648804	0.002659508027000001	356.7314453	-0.0015204576770000006
356.6742249	-1.3734213999999634e-05	356.8412476	0.0009016823100000005
356.7835999	-0.001290041022	356.9510498	-0.0035442057412
356.8929749	-0.0008030044850000006	357.0608215	-0.0005307644599999994
357.0023499	-0.00046553369599999957	357.1706238	2.1062800000000784e-05
357.1117249	-0.0013611163009999996	357.2804565	-0.0013419953180000002
357.2210999	0.0008959441329	357.3902588	-0.001653658459
357.3305054	7.739849e-05	357.5000916	-3.3387899999945403e-07
