Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
3.361164856e+02	1.843952574e-03	3.362012939e+02	4.764355719e-03
3.362246704e+02	5.245328881e-03	3.363099060e+02	3.327866783e-03
3.363328552e+02	2.712782472e-03	3.364185181e+02	6.775440648e-03
3.364410400e+02	-2.592625096e-03	3.365271606e+02	2.106850967e-03
3.365492249e+02	3.137954511e-03	3.366358032e+02	4.117935896e-03
3.366574402e+02	3.359783441e-03	3.367444458e+02	6.129020825e-03
3.367656555e+02	3.914355766e-03	3.368530884e+02	5.769898184e-03
3.368738708e+02	9.936084971e-04	3.369617310e+02	3.884506179e-03
3.369820862e+02	-5.776793696e-04	3.370704041e+02	2.807139419e-03
3.370903015e+02	5.762929562e-03	3.371790771e+02	-3.531369439e-04
3.371985474e+02	4.598327912e-03	3.372877502e+02	9.792068042e-03
3.373067932e+02	4.284070339e-03	3.373964233e+02	2.178675262e-03
3.374150391e+02	3.064011456e-03	3.375050964e+02	5.123478360e-03
3.375232849e+02	6.354473531e-03	3.376138000e+02	-4.231657833e-03
3.376315613e+02	7.038445678e-03	3.377225037e+02	7.673246786e-03
3.377398071e+02	-1.280137571e-03	3.378312073e+02	7.403905038e-03
3.378480835e+02	5.189871881e-03	3.379399109e+02	-2.813124738e-04
3.379563599e+02	8.642083849e-04	3.380486450e+02	7.206387818e-03
3.380646667e+02	6.465387531e-03	3.381573486e+02	8.140105638e-04
3.381729431e+02	-2.629596507e-03	3.382660828e+02	1.237774920e-02
3.382812500e+02	5.078957416e-03	3.383748169e+02	3.184217727e-03
3.383895569e+02	4.575220810e-04	3.384835815e+02	3.112393199e-03
3.384978638e+02	5.744443741e-03	3.385923157e+02	7.565509994e-03
3.386061707e+02	5.744443741e-03	3.387010803e+02	3.812681884e-03
3.387145081e+02	7.740903646e-03	3.388098450e+02	9.576595039e-05
3.388228455e+02	1.252408954e-03	3.389186096e+02	-2.723344136e-03
3.389311829e+02	5.393214989e-03	3.390274048e+02	6.272669416e-03
3.390395203e+02	1.034739334e-02	3.391361694e+02	4.602750763e-03
3.391478577e+02	-1.649852376e-03	3.392449646e+02	5.841722712e-03
3.392562256e+02	5.966272671e-03	3.393537598e+02	1.316781738e-03
3.393645935e+02	5.596558098e-03	3.394625549e+02	1.729772426e-03
3.394729614e+02	3.692526603e-03	3.395713501e+02	3.076481167e-03
3.395813293e+02	5.115928594e-03	3.396801758e+02	2.106850967e-03
3.396896973e+02	5.319271702e-03	3.397890015e+02	2.986700507e-03
3.397980957e+02	-2.518682042e-03	3.398978271e+02	3.098028339e-02
3.399064941e+02	3.951326944e-03	3.400066528e+02	4.764355719e-03
3.400148926e+02	5.966272671e-03	3.401155090e+02	4.189760424e-03
3.401232910e+02	7.519075181e-03	3.402243347e+02	6.811352912e-03
3.402317200e+02	1.424788497e-02	3.403331909e+02	3.902462311e-03
3.403401489e+02	-4.667649628e-04	3.404420471e+02	1.094125956e-02
3.404485474e+02	-6.516223657e-04	3.405509033e+02	4.746399820e-03
3.405570068e+02	-1.058308640e-03	3.406597900e+02	6.452230737e-03
3.406654358e+02	4.376498982e-03	3.407686768e+02	6.039239932e-03
3.407738647e+02	4.912585486e-03	3.408775330e+02	1.099512819e-02
3.408823242e+02	3.858898301e-03	3.409864502e+02	4.908004776e-03
3.409907837e+02	4.857128486e-03	3.410953369e+02	5.374863744e-03
3.410992432e+02	-9.104227065e-04	3.412042236e+02	3.399691079e-03
3.412077332e+02	6.816616748e-03	3.413131409e+02	-2.148748375e-03
3.413161926e+02	-2.851425437e-03	3.414220581e+02	4.046111368e-03
3.414246826e+02	-3.188790288e-04	3.415309753e+02	2.376192482e-03
3.415331726e+02	9.293706156e-03	3.416398926e+02	7.062738761e-03
3.416416626e+02	3.914355766e-03	3.417488403e+02	5.105521996e-03
3.417501831e+02	9.127334692e-03	3.418577881e+02	6.344493944e-03
3.418586731e+02	-1.155358768e-04	3.419667358e+02	4.225672688e-03
3.419671936e+02	3.304326208e-03	3.420756836e+02	4.369321279e-03
3.420757141e+02	4.394984804e-03	3.421846313e+02	2.035026439e-03
