Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
3.399064941e+02	3.479466774e-03	3.400066528e+02	4.046509974e-03
3.400148926e+02	5.014253780e-03	3.401155090e+02	2.645276953e-03
3.401232910e+02	7.898913696e-03	3.402243347e+02	7.028622087e-03
3.402317200e+02	1.496263221e-02	3.403331909e+02	4.441729747e-03
3.403401489e+02	-9.584713844e-04	3.404420471e+02	9.920910932e-03
3.404485474e+02	-1.698127715e-03	3.405509033e+02	2.771028550e-03
3.405570068e+02	-1.957007451e-03	3.406597900e+02	5.465707742e-03
3.406654358e+02	3.997226246e-03	3.407686768e+02	4.082439002e-03
3.407738647e+02	6.641497836e-03	3.408775330e+02	9.867017157e-03
3.408823242e+02	2.850758843e-03	3.409864502e+02	4.603410605e-03
3.409907837e+02	4.829339683e-03	3.410953369e+02	4.585445859e-03
3.410992432e+02	-2.326835645e-03	3.412042236e+02	4.513587803e-03
3.412077332e+02	5.384081975e-03	3.413131409e+02	-3.534520976e-03
3.413161926e+02	-1.568687847e-03	3.414220581e+02	3.058461007e-03
3.414246826e+02	6.317897933e-04	3.415309753e+02	1.765014953e-03
3.415331726e+02	8.601587266e-03	3.416398926e+02	4.872878548e-03
3.416416626e+02	6.623006426e-03	3.417488403e+02	5.519601516e-03
3.417501831e+02	1.059865952e-02	3.418577881e+02	4.585445859e-03
3.418586731e+02	-5.331689608e-04	3.419667358e+02	5.142346490e-03
3.419671936e+02	3.497958183e-03	3.420756836e+02	2.896780381e-03
3.420757141e+02	4.293088801e-03	3.421846313e+02	2.142270096e-03
3.421842346e+02	2.573387697e-03	3.422936096e+02	3.004567465e-03
3.422927856e+02	-1.938516041e-03	3.424025574e+02	4.536043562e-04
3.424013367e+02	6.567532197e-03	3.425115356e+02	2.106341068e-03
3.425098572e+02	-2.567223972e-03	3.426205444e+02	7.747203112e-03
3.426184082e+02	3.035672940e-03	3.427295227e+02	1.262008213e-03
3.427269897e+02	9.507666342e-03	3.428385315e+02	-6.781609845e-04
3.428355408e+02	7.455119863e-03	3.429475098e+02	8.178351447e-03
3.429441223e+02	4.311580211e-03	3.430565186e+02	3.651290433e-03
3.430527039e+02	-6.302488502e-03	3.431655579e+02	-3.009058710e-04
3.431612854e+02	4.496494308e-03	3.432745667e+02	3.004567465e-03
3.432698669e+02	6.863394752e-03	3.433836060e+02	1.423688955e-03
3.433784790e+02	1.313198265e-02	3.434926453e+02	9.723301046e-03
3.434870911e+02	4.348563030e-03	3.436016846e+02	7.531628944e-03
3.435956726e+02	5.143693648e-03	3.437107239e+02	6.166324485e-03
3.437043152e+02	7.917405106e-03	3.438197632e+02	4.621374886e-03
