Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
3.402317200e+02	-4.642860964e-03	3.403331909e+02	1.860984229e-02
3.403401489e+02	6.584450137e-03	3.404420471e+02	4.436803982e-03
3.404485474e+02	-3.011542372e-03	3.405509033e+02	1.159752812e-02
3.405570068e+02	-1.024692133e-02	3.406597900e+02	-7.064876147e-03
3.406654358e+02	-2.378206933e-03	3.407686768e+02	-7.064876147e-03
3.407738647e+02	1.518245973e-02	3.408775330e+02	7.850206457e-03
3.408823242e+02	1.536958152e-03	3.409864502e+02	2.363719046e-02
3.409907837e+02	3.648076672e-03	3.410953369e+02	3.107617982e-02
3.410992432e+02	-5.967108067e-03	3.412042236e+02	1.742257178e-02
3.412077332e+02	1.794610545e-02	3.413131409e+02	1.933333464e-02
3.413161926e+02	1.109456737e-02	3.414220581e+02	4.604691640e-02
3.414246826e+02	-8.673178032e-03	3.415309753e+02	4.733621608e-03
3.415331726e+02	-5.276196636e-03	3.416398926e+02	6.069300696e-03
3.416416626e+02	6.219802424e-03	3.417488403e+02	1.816461608e-02
3.417501831e+02	2.170293592e-03	3.418577881e+02	1.827592216e-02
3.418586731e+02	-1.011257712e-02	3.419667358e+02	5.475665443e-03
3.419671936e+02	4.243027885e-03	3.420756836e+02	1.534484979e-02
3.420757141e+02	3.107342310e-02	3.421846313e+02	8.963271976e-03
3.421842346e+02	1.226527803e-02	3.422936096e+02	2.818220854e-02
3.422927856e+02	-7.579234894e-03	3.424025574e+02	1.839650446e-03
3.424013367e+02	4.223836120e-03	3.425115356e+02	8.072819561e-03
3.425098572e+02	1.109456737e-02	3.426205444e+02	1.013199147e-02
3.426184082e+02	7.678393275e-03	3.427295227e+02	7.627592888e-03
3.427269897e+02	-3.165078349e-03	3.428385315e+02	-1.166554820e-02
3.428355408e+02	5.145051517e-03	3.429475098e+02	5.398678407e-02
3.429441223e+02	2.821381763e-02	3.430565186e+02	1.890666038e-02
3.430527039e+02	2.669285284e-03	3.431655579e+02	2.335892431e-02
3.431612854e+02	-6.965091452e-03	3.432745667e+02	1.801620796e-02
3.432698669e+02	-5.161044654e-03	3.433836060e+02	1.137491502e-02
3.433784790e+02	1.403094083e-02	3.434926453e+02	1.458425447e-02
3.434870911e+02	1.880974509e-02	3.436016846e+02	1.393496618e-02
3.435956726e+02	2.065217495e-02	3.437107239e+02	3.379391506e-03
3.437043152e+02	-1.610527397e-03	3.438197632e+02	1.137491502e-02
3.438129272e+02	1.618044265e-02	3.439288330e+02	6.291913800e-03
3.439215698e+02	1.483700424e-02	3.440379028e+02	-1.545924715e-05
3.440301819e+02	2.016757848e-03	3.441469727e+02	2.892425284e-02
3.441388245e+02	2.126631886e-02	3.442560425e+02	-1.759262406e-03
