Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
321.4651794	0.00019793876000000015	321.4895935	0.00010920128999999945
321.5724487	-0.0002429684394000001	321.5973206	0.00041474471800000004
321.6797485	-0.00015280221120000004	321.7050476	0.0004236510213
321.7870483	0.0001850810370000002	321.8128052	0.00033047795000000144
321.8943481	8.174683999999984e-06	321.9205627	0.0005207453000000001
322.0016785	4.966557099999984e-05	322.0283203	-0.00012837490099999998
322.1089783	0.00015772349440000002	322.1360779	-9.281211600000025e-05
322.2163086	-0.00013307808000000013	322.2438354	0.00016487390000000102
322.3236389	-0.00014529260799999973	322.3516235	0.00017137638999999844
322.4309692	-1.8404389299999974e-05	322.4594116	0.00010261638100000003
322.5383301	-0.00012193573699999976	322.5671997	0.0001961723319
322.6456909	2.7176457999999754e-05	322.6750183	-0.0006297659099999998
322.7530518	0.00014630064800000005	322.7828064	0.0006033349800000018
322.8604126	0.000195237109	322.890625	0.0008215573610000004
322.9677734	-2.095173100000007e-05	322.9984436	1.3616634499999999e-05
323.0751648	5.5078184000000203e-05	323.1062622	0.0001834258399999976
323.1825256	4.6345463500000036e-05	323.2141113	0.00042285862899999957
323.289917	8.101284e-05	323.3219299	0.0001832702292
323.3973389	0.00018516961429	323.4297791	0.0005494509829999999
323.5047302	-6.837828600000017e-06	323.5376282	0.00012607593100000085
323.6121521	0.00021135748830000006	323.6455078	-0.00053549185
323.719574	2.295523899999998e-05	323.7533569	0.0002486323940000001
323.8269958	0.00011122226800000003	323.8612366	0.0003355635562
323.9344177	0.00015029415899999983	323.9691162	0.00027488823999999995
324.0418701	1.9974074999999994e-05	324.0769958	0.0002143783499999989
324.149292	0.00015696347700000003	324.1848755	0.0008457405500000002
324.2567444	-0.0001282943414	324.2927856	0.00021769734999999967
324.3641968	-0.00015782180700000007	324.4006958	0.0004016640600000001
324.4716797	-3.8058500000000273e-06	324.508606	0.00012472458199999994
